prioridad,tipo,urba_club_id,nombre,categoria,sufijo,union_id,sport,logo_url,id_sugerido,institucion_padre_urba_id,anios,veces,motivo
2,equipo_juvenil,44,"Asoc. Del Sur M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delsur.png,asoc-del-sur-m17-b,44,2023 2025,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,44,"Asoc. Del Sur M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delsur.png,asoc-del-sur-m18-a,44,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,44,"Asoc. Del Sur M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delsur.png,asoc-del-sur-m18-b,44,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,44,Asoc. Del Sur M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delsur.png,asoc-del-sur-m19,44,2022 2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,44,"Asoc. Del Sur M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delsur.png,asoc-del-sur-m19-a,44,2023 2024 2025,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,44,"Asoc. Del Sur M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delsur.png,asoc-del-sur-m19-b,44,2023 2024 2025,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,Delta R.C. M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m15,33,2022 2024 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,"Delta R.C. M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m15-a,33,2021 2023 2025,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,"Delta R.C. M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m15-b,33,2021 2023 2025,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,Delta R.C. M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m16,33,2021 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,"Delta R.C. M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m16-a,33,2022 2023 2024 2025,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,"Delta R.C. M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m16-b,33,2022 2023 2024 2025,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,Delta R.C. M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m17,33,2021 2024 2025 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,"Delta R.C. M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m17-a,33,2021 2022 2023 2025,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,"Delta R.C. M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m17-b,33,2021 2022 2023 2025,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,"Delta R.C. M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m18-a,33,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,"Delta R.C. M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m18-b,33,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,"Delta R.C. M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m19-a,33,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,"Delta R.C. M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m19-b,33,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,33,"Delta R.C. M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/delta.png,delta-r-c-m19-c,33,2023 2024,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m15-a,17,2021 2022 2023 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m15-b,17,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M15 ""C""",M15,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m15-c,17,2023 2024,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m16-a,17,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m16-b,17,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M16 ""C""",M16,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m16-c,17,2024 2025 2026,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M17 ""C""",M17,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m17-c,17,2022 2023 2025 2026,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m18-a,17,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m18-b,17,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m19-c,17,2022 2023 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M19 ""D""",M19,D,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m19-d,17,2023 2024,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M20 ""A""",M20,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m20-a,17,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,17,"Deportiva Francesa M20 ""B""",M20,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/deportivafrancesa.png,deportiva-francesa-m20-b,17,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,37,Don Bosco M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/donbosco.png,don-bosco-m15,37,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,37,Don Bosco M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/donbosco.png,don-bosco-m16,37,2022 2024 2025 2026,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,37,"Don Bosco M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/donbosco.png,don-bosco-m16-a,37,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,37,"Don Bosco M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/donbosco.png,don-bosco-m16-b,37,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,37,Don Bosco M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/donbosco.png,don-bosco-m17,37,2022 2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,37,"Don Bosco M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/donbosco.png,don-bosco-m17-a,37,2023 2025,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,37,"Don Bosco M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/donbosco.png,don-bosco-m17-b,37,2023 2025,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,37,"Don Bosco M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/donbosco.png,don-bosco-m18-a,37,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,37,"Don Bosco M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/donbosco.png,don-bosco-m18-b,37,2021,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,37,Don Bosco M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/donbosco.png,don-bosco-m19,37,2022 2023 2024 2025 2026,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,37,"Don Bosco M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/donbosco.png,don-bosco-m19-a,37,2022 2023 2025,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,37,"Don Bosco M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/donbosco.png,don-bosco-m19-b,37,2022 2023 2025,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,30,GEBA M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gimnasiayesgrima.png,geba-m15,30,2021 2022 2023,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,30,"GEBA M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gimnasiayesgrima.png,geba-m15-a,30,2023 2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,30,"GEBA M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gimnasiayesgrima.png,geba-m15-b,30,2023 2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,30,GEBA M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gimnasiayesgrima.png,geba-m16,30,2021 2023,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,30,"GEBA M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gimnasiayesgrima.png,geba-m16-a,30,2022 2024 2025 2026,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,30,"GEBA M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gimnasiayesgrima.png,geba-m16-b,30,2022 2024 2025 2026,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,30,GEBA M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gimnasiayesgrima.png,geba-m17,30,2022 2023 2024,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,30,"GEBA M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gimnasiayesgrima.png,geba-m18-a,30,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,30,"GEBA M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gimnasiayesgrima.png,geba-m18-b,30,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,30,"GEBA M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gimnasiayesgrima.png,geba-m19-c,30,2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,30,"GEBA M20 ""A""",M20,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gimnasiayesgrima.png,geba-m20-a,30,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,30,"GEBA M20 ""B""",M20,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/gimnasiayesgrima.png,geba-m20-b,30,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,6,"Hindú Club M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hindu.png,hindu-club-m15-a,6,2021 2022 2023 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,6,"Hindú Club M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hindu.png,hindu-club-m15-b,6,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,6,"Hindú Club M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hindu.png,hindu-club-m16-a,6,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
2,equipo_juvenil,6,"Hindú Club M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hindu.png,hindu-club-m16-b,6,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,6,"Hindú Club M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hindu.png,hindu-club-m18-a,6,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,6,"Hindú Club M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hindu.png,hindu-club-m18-b,6,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,6,"Hindú Club M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hindu.png,hindu-club-m19-c,6,2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,6,"Hindú Club M19 ""D""",M19,D,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hindu.png,hindu-club-m19-d,6,2026,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,6,"Hindú Club M20 ""A""",M20,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hindu.png,hindu-club-m20-a,6,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,6,"Hindú Club M20 ""B""",M20,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hindu.png,hindu-club-m20-b,6,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,6,Hindú Club M22,M22,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hindu.png,hindu-club-m22,6,2024 2025 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,19,Hurling M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hurling.png,hurling-m15,19,2022 2023 2024 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,19,"Hurling M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hurling.png,hurling-m15-a,19,2021 2023 2025,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,19,"Hurling M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hurling.png,hurling-m15-b,19,2021 2023 2025,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,19,Hurling M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hurling.png,hurling-m16,19,2023,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,19,"Hurling M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hurling.png,hurling-m16-a,19,2021 2022 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,19,"Hurling M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hurling.png,hurling-m16-b,19,2021 2022 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,19,Hurling M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hurling.png,hurling-m17,19,2021,1,la institución existe; el equipo juvenil no
2,equipo_juvenil,19,"Hurling M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hurling.png,hurling-m17-a,19,2022 2023 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,19,"Hurling M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hurling.png,hurling-m17-b,19,2022 2023 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,19,"Hurling M18 ""A""",M18,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hurling.png,hurling-m18-a,19,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,19,"Hurling M18 ""B""",M18,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hurling.png,hurling-m18-b,19,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,19,"Hurling M19 ""C""",M19,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/hurling.png,hurling-m19-c,19,2023 2024,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,Club Italiano M15,M15,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m15,28,2022 2023 2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,"Club Italiano M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m15-a,28,2023 2024,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,"Club Italiano M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m15-b,28,2023 2024,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,Club Italiano M16,M16,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m16,28,2021 2024 2026,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,"Club Italiano M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m16-a,28,2023 2024 2025,5,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,"Club Italiano M16 ""B""",M16,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m16-b,28,2024 2025,3,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,Club Italiano M17,M17,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m17,28,2022 2023 2025 2026,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,"Club Italiano M17 ""A""",M17,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m17-a,28,2024,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,"Club Italiano M17 ""B""",M17,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m17-b,28,2024,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,Club Italiano M18,M18,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m18,28,2021,2,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,Club Italiano M19,M19,"",urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m19,28,2022 2023,4,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,"Club Italiano M19 ""A""",M19,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m19-a,28,2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,28,"Club Italiano M19 ""B""",M19,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/italiano.png,club-italiano-m19-b,28,2024 2025 2026,6,la institución existe; el equipo juvenil no
2,equipo_juvenil,13,"La Plata M15 ""A""",M15,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/laplata.png,la-plata-m15-a,13,2021 2022 2023 2024 2025 2026,9,la institución existe; el equipo juvenil no
2,equipo_juvenil,13,"La Plata M15 ""B""",M15,B,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/laplata.png,la-plata-m15-b,13,2021 2022 2023 2024 2025 2026,10,la institución existe; el equipo juvenil no
2,equipo_juvenil,13,"La Plata M15 ""C""",M15,C,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/laplata.png,la-plata-m15-c,13,2021 2022 2023 2025 2026,7,la institución existe; el equipo juvenil no
2,equipo_juvenil,13,"La Plata M16 ""A""",M16,A,urba,rugby,https://urbaimagenes-cddyfadwc8dqcchn.z03.azurefd.net/img/clubs/laplata.png,la-plata-m16-a,13,2021 2022 2023 2024 2025 2026,11,la institución existe; el equipo juvenil no
